Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2016,Rio,Aquatics,Diving,Aisen CHEN,CHN,Men,10M Platform,Gold
2016,Rio,Aquatics,Diving,German SANCHEZ,MEX,Men,10M Platform,Silver
2016,Rio,Aquatics,Diving,David BOUDIA,USA,Men,10M Platform,Bronze
2016,Rio,Aquatics,Diving,Qian REN,CHN,Women,10M Platform,Gold
2016,Rio,Aquatics,Diving,Yajie SI,CHN,Women,10M Platform,Silver
2016,Rio,Aquatics,Diving,Meaghan BENFEITO,CAN,Women,10M Platform,Bronze
2016,Rio,Aquatics,Diving,Yuan CAO,CHN,Men,3M Springboard,Gold
2016,Rio,Aquatics,Diving,Jack LAUGHER,GBR,Men,3M Springboard,Silver
2016,Rio,Aquatics,Diving,Patrick HAUSDING,GER,Men,3M Springboard,Bronze
2016,Rio,Aquatics,Diving,Tingmao SHI,CHN,Women,3M Springboard,Gold
2016,Rio,Aquatics,Diving,Zi HE,CHN,Women,3M Springboard,Silver
2016,Rio,Aquatics,Diving,Tania CAGNOTTO,ITA,Women,3M Springboard,Bronze
2016,Rio,Aquatics,Diving,Chen Aisen,CHN,Men,Synchronized 10M,Gold
2016,Rio,Aquatics,Diving,Lin Yue,CHN,Men,Synchronized 10M,Gold
2016,Rio,Aquatics,Diving,David Boudia,USA,Men,Synchronized 10M,Silver
2016,Rio,Aquatics,Diving,Steele Johnson,USA,Men,Synchronized 10M,Silver
2016,Rio,Aquatics,Diving,Tom Daley,GBR,Men,Synchronized 10M,Bronze
2016,Rio,Aquatics,Diving,Daniel Goodfellow,GBR,Men,Synchronized 10M,Bronze
2016,Rio,Aquatics,Diving,Chen Ruolin,CHN,Women,Synchronized 10M,Gold
2016,Rio,Aquatics,Diving,Liu Huixia,CHN,Women,Synchronized 10M,Gold
2016,Rio,Aquatics,Diving,Cheong Jun Hoong,MAS,Women,Synchronized 10M,Silver
2016,Rio,Aquatics,Diving,Pandelela Rinong,MAS,Women,Synchronized 10M,Silver
2016,Rio,Aquatics,Diving,Meaghan Benfeito,CAN,Women,Synchronized 10M,Bronze
2016,Rio,Aquatics,Diving,Roseline Filion,CAN,Women,Synchronized 10M,Bronze
2016,Rio,Aquatics,Diving,Chris Mears,GBR,Men,Synchronized 3M,Gold
2016,Rio,Aquatics,Diving,Jack Laugher,GBR,Men,Synchronized 3M,Gold
2016,Rio,Aquatics,Diving,Sam Dorman,USA,Men,Synchronized 3M,Silver
2016,Rio,Aquatics,Diving,Michael Hixon,USA,Men,Synchronized 3M,Silver
2016,Rio,Aquatics,Diving,Cao Yuan,CHN,Men,Synchronized 3M,Bronze
2016,Rio,Aquatics,Diving,Qin Kai,CHN,Men,Synchronized 3M,Bronze
2016,Rio,Aquatics,Diving,Shi Tingmao,CHN,Women,Synchronized 3M,Gold
2016,Rio,Aquatics,Diving,Wu Minxia,CHN,Women,Synchronized 3M,Gold
2016,Rio,Aquatics,Diving,Tania Cagnotto,ITA,Women,Synchronized 3M,Silver
2016,Rio,Aquatics,Diving,Francesca Dallap_,ITA,Women,Synchronized 3M,Silver
2016,Rio,Aquatics,Diving,Maddison Keeney,AUS,Women,Synchronized 3M,Bronze
2016,Rio,Aquatics,Diving,Anabelle Smith,AUS,Women,Synchronized 3M,Bronze
2016,Rio,Aquatics,Marathon swimming,Ferry WEERTMAN,NED,Men,10KM,Gold
2016,Rio,Aquatics,Marathon swimming,Spiros GIANNIOTIS,GRE,Men,10KM,Silver
2016,Rio,Aquatics,Marathon swimming,Marc-Antoine OLIVIER,FRA,Men,10KM,Bronze
2016,Rio,Aquatics,Marathon swimming,Sharon VAN ROUWENDAAL,NED,Women,10KM,Gold
2016,Rio,Aquatics,Marathon swimming,Rachele BRUNI,ITA,Women,10KM,Silver
2016,Rio,Aquatics,Marathon swimming,Poliana OKIMOTO,BRA,Women,10KM,Bronze
2016,Rio,Aquatics,Swimming,Ryan MURPHY,USA,Men,100M Backstroke,Gold
2016,Rio,Aquatics,Swimming,Jiayu XU,CHN,Men,100M Backstroke,Silver
2016,Rio,Aquatics,Swimming,David PLUMMER,USA,Men,100M Backstroke,Bronze
2016,Rio,Aquatics,Swimming,Katinka HOSSZU,HUN,Women,100M Backstroke,Gold
2016,Rio,Aquatics,Swimming,Kathleen BAKER,USA,Women,100M Backstroke,Silver
2016,Rio,Aquatics,Swimming,Kylie MASSE,CAN,Women,100M Backstroke,Bronze
2016,Rio,Aquatics,Swimming,Yuanhui FU,CHN,Women,100M Backstroke,Bronze
2016,Rio,Aquatics,Swimming,Adam PEATY,GBR,Men,100M Breaststroke,Gold
2016,Rio,Aquatics,Swimming,Cameron VAN DER BURGH,RSA,Men,100M Breaststroke,Silver
2016,Rio,Aquatics,Swimming,Cody MILLER,USA,Men,100M Breaststroke,Bronze
2016,Rio,Aquatics,Swimming,Lilly KING,USA,Women,100M Breaststroke,Gold
2016,Rio,Aquatics,Swimming,Yulia EFIMOVA,RUS,Women,100M Breaststroke,Silver
2016,Rio,Aquatics,Swimming,Katie MEILI,USA,Women,100M Breaststroke,Bronze
2016,Rio,Aquatics,Swimming,Joseph SCHOOLING,SGP,Men,100M Butterfly,Gold
2016,Rio,Aquatics,Swimming,Laszlo CSEH,HUN,Men,100M Butterfly,Silver
2016,Rio,Aquatics,Swimming,Chad LE CLOS,RSA,Men,100M Butterfly,Silver
2016,Rio,Aquatics,Swimming,Michael PHELPS,USA,Men,100M Butterfly,Silver
2016,Rio,Aquatics,Swimming,Sarah SJOSTROM,SWE,Women,100M Butterfly,Gold
2016,Rio,Aquatics,Swimming,Penny OLEKSIAK,CAN,Women,100M Butterfly,Silver
2016,Rio,Aquatics,Swimming,Dana VOLLMER,USA,Women,100M Butterfly,Bronze
2016,Rio,Aquatics,Swimming,Kyle CHALMERS,AUS,Men,100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Pieter TIMMERS,BEL,Men,100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Nathan ADRIAN,USA,Men,100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Penny OLEKSIAK,CAN,Women,100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Simone MANUEL,USA,Women,100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Sarah SJOSTROM,SWE,Women,100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Gregorio PALTRINIERI,ITA,Men,1500M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Connor JAEGER,USA,Men,1500M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Gabriele DETTI,ITA,Men,1500M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Ryan MURPHY,USA,Men,200M Backstroke,Gold
2016,Rio,Aquatics,Swimming,Mitch LARKIN,AUS,Men,200M Backstroke,Silver
2016,Rio,Aquatics,Swimming,Evgeny RYLOV,RUS,Men,200M Backstroke,Bronze
2016,Rio,Aquatics,Swimming,Madeline DIRADO,USA,Women,200M Backstroke,Gold
2016,Rio,Aquatics,Swimming,Katinka HOSSZU,HUN,Women,200M Backstroke,Silver
2016,Rio,Aquatics,Swimming,Hilary CALDWELL,CAN,Women,200M Backstroke,Bronze
2016,Rio,Aquatics,Swimming,Dmitriy BALANDIN,KAZ,Men,200M Breaststroke,Gold
2016,Rio,Aquatics,Swimming,Josh PRENOT,USA,Men,200M Breaststroke,Silver
2016,Rio,Aquatics,Swimming,Anton CHUPKOV,RUS,Men,200M Breaststroke,Bronze
2016,Rio,Aquatics,Swimming,Rie KANETO,JPN,Women,200M Breaststroke,Gold
2016,Rio,Aquatics,Swimming,Yulia EFIMOVA,RUS,Women,200M Breaststroke,Silver
2016,Rio,Aquatics,Swimming,Jinglin SHI,CHN,Women,200M Breaststroke,Bronze
2016,Rio,Aquatics,Swimming,Michael PHELPS,USA,Men,200M Butterfly,Gold
2016,Rio,Aquatics,Swimming,Masato SAKAI,JPN,Men,200M Butterfly,Silver
2016,Rio,Aquatics,Swimming,Tamas KENDERESI,HUN,Men,200M Butterfly,Bronze
2016,Rio,Aquatics,Swimming,Mireia BELMONTE GARCIA,ESP,Women,200M Butterfly,Gold
2016,Rio,Aquatics,Swimming,Madeline GROVES,AUS,Women,200M Butterfly,Silver
2016,Rio,Aquatics,Swimming,Natsumi HOSHI,JPN,Women,200M Butterfly,Bronze
2016,Rio,Aquatics,Swimming,Yang SUN,CHN,Men,200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Chad LE CLOS,RSA,Men,200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Conor DWYER,USA,Men,200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Katie LEDECKY,USA,Women,200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Sarah SJOSTROM,SWE,Women,200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Emma McKEON,AUS,Women,200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Michael PHELPS,USA,Men,200M Medley,Gold
2016,Rio,Aquatics,Swimming,Kosuke HAGINO,JPN,Men,200M Medley,Silver
2016,Rio,Aquatics,Swimming,Shun WANG,CHN,Men,200M Medley,Bronze
2016,Rio,Aquatics,Swimming,Katinka HOSSZU,HUN,Women,200M Medley,Gold
2016,Rio,Aquatics,Swimming,Siobhan-Marie OCONNOR,GBR,Women,200M Medley,Silver
2016,Rio,Aquatics,Swimming,Madeline DIRADO,USA,Women,200M Medley,Bronze
2016,Rio,Aquatics,Swimming,Mack HORTON,AUS,Men,400M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Yang SUN,CHN,Men,400M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Gabriele DETTI,ITA,Men,400M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Katie LEDECKY,USA,Women,400M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Jazz CARLIN,GBR,Women,400M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Leah SMITH,USA,Women,400M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Kosuke HAGINO,JPN,Men,400M Medley,Gold
2016,Rio,Aquatics,Swimming,Chase KALISZ,USA,Men,400M Medley,Silver
2016,Rio,Aquatics,Swimming,Daiya SETO,JPN,Men,400M Medley,Bronze
2016,Rio,Aquatics,Swimming,Katinka HOSSZU,HUN,Women,400M Medley,Gold
2016,Rio,Aquatics,Swimming,Madeline DIRADO,USA,Women,400M Medley,Silver
2016,Rio,Aquatics,Swimming,Mireia BELMONTE GARCIA,ESP,Women,400M Medley,Bronze
2016,Rio,Aquatics,Swimming,Caeleb Dressel,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Michael Phelps,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Ryan Held (47.73),USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Ryan Held,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Nathan Adrian,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Jimmy Feigen[,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Blake Pieroni,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Anthony Ervin,USA,Men,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Mehdy Metella,FRA,Men,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Fabien Gilot,FRA,Men,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Florent Manaudou,FRA,Men,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Jérémy Stravius,FRA,Men,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Clément Mignon,FRA,Men,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,William Meynard,FRA,Men,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,James Roberts,AUS,Men,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Kyle Chalmers,AUS,Men,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,James Magnussen,AUS,Men,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Cameron McEvoy,AUS,Men,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Matthew Abood,AUS,Men,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Emma McKeon,AUS,Women,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Brittany Elmslie,AUS,Women,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Bronte Campbell,AUS,Women,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Cate Campbell,AUS,Women,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Madison Wilson,AUS,Women,4X100M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Simone Manuel,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Abbey Weitzeil,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Dana Vollmer,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Katie Ledecky,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Amanda Weir,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Lia Neal,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Allison Schmitt,USA,Women,4X100M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Sandrine Mainville,CAN,Women,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Chantal Van Landeghem,CAN,Women,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Taylor Ruck,CAN,Women,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Penny Oleksiak,CAN,Women,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Michelle Williams,CAN,Women,4X100M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Ryan Murphy,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Cody Miller,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Michael Phelps,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Nathan Adrian,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,David Plummer,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Kevin Cordes,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Tom Shields,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Caeleb Dressel,USA,Men,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Chris Walker-Hebborn,GBR,Men,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Adam Peaty,GBR,Men,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,James Guy,GBR,Men,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Duncan Scott,GBR,Men,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Mitch Larkin,AUS,Men,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Jake Packard,AUS,Men,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,David Morgan,AUS,Men,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Kyle Chalmers,AUS,Men,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Cameron McEvoy,AUS,Men,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Kathleen Baker,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Lilly King,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Dana Vollmer,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Simone Manuel,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Olivia Smoliga,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Katie Meili,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Kelsi Worrell,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Abbey Weitzeil,USA,Women,4X100M Medley,Gold
2016,Rio,Aquatics,Swimming,Emily Seebohm,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Taylor McKeown ,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Emma McKeon ,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Cate Campbell,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Madison Wilson,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Madeline Groves,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Brittany Elmslie,AUS,Women,4X100M Medley,Silver
2016,Rio,Aquatics,Swimming,Mie Nielsen,DEN,Women,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Rikke Møller Pedersen,DEN,Women,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Jeanette Ottesen,DEN,Women,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Pernille Blume,DEN,Women,4X100M Medley,Bronze
2016,Rio,Aquatics,Swimming,Conor Dwyer ,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Townley Haas,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Ryan Lochte ,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Michael Phelps,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Clark Smith,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Jack Conger,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Gunnar Bentz,USA,Men,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Stephen Milne,GBR,Men,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Duncan Scott,GBR,Men,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Daniel Wallace,GBR,Men,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,James Guy,GBR,Men,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Robbie Renwick,GBR,Men,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Kosuke Hagino,JPN,Men,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Naito Ehara,JPN,Men,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Yuki Kobori,JPN,Men,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Takeshi Matsuda,JPN,Men,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Allison Schmitt,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Leah Smith,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Maya DiRado,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Katie Ledecky,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Missy Franklin,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Melanie Margalis,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Cierra Runge,USA,Women,4X200M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Leah Neale,AUS,Women,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Emma McKeon,AUS,Women,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Bronte Barratt,AUS,Women,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Tamsin Cook,AUS,Women,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Jessica Ashwood,AUS,Women,4X200M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Katerine Savard,CAN,Women,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Taylor Ruck,CAN,Women,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Brittany MacLean,CAN,Women,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Penny Oleksiak,CAN,Women,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Kennedy Goss,CAN,Women,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Emily Overholt,CAN,Women,4X200M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Anthony ERVIN,USA,Men,50M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Florent MANAUDOU,FRA,Men,50M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Nathan ADRIAN,USA,Men,50M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Pernille BLUME,DEN,Women,50M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Simone MANUEL,USA,Women,50M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Aliaksandra HERASIMENIA,BLR,Women,50M Freestyle,Bronze
2016,Rio,Aquatics,Swimming,Katie LEDECKY,USA,Women,800M Freestyle,Gold
2016,Rio,Aquatics,Swimming,Jazz CARLIN,GBR,Women,800M Freestyle,Silver
2016,Rio,Aquatics,Swimming,Boglarka KAPAS,HUN,Women,800M Freestyle,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Natalia Ishchenko,RUS,Women,Duet,Gold
2016,Rio,Aquatics,Synchronized Swimming,Svetlana Romashina,RUS,Women,Duet,Gold
2016,Rio,Aquatics,Synchronized Swimming,Huang Xuechen,CHN,Women,Duet,Silver
2016,Rio,Aquatics,Synchronized Swimming,Sun Wenyan,CHN,Women,Duet,Silver
2016,Rio,Aquatics,Synchronized Swimming,Yukiko Inui,JPN,Women,Duet,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Risako Mitsui,JPN,Women,Duet,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Vlada Chigireva,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Natalia Ishchenko,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Svetlana Kolesnichenko,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Aleksandra Patskevich,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Svetlana Romashina,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Alla Shishkina,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Maria Shurochkina,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Gelena Topilina,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Elena Prokofyeva,RUS,Women,Team,Gold
2016,Rio,Aquatics,Synchronized Swimming,Gu Xiao,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Guo Li,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Li Xiaolu,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Liang Xinping,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Sun Wenyan,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Tang Mengni,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Yin Chengxin,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Zeng Zhen,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Huang Xuechen,CHN,Women,Team,Silver
2016,Rio,Aquatics,Synchronized Swimming,Aika Hakoyama,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Yukiko Inui,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Kei Marumo,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Risako Mitsui,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Kanami Nakamaki,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Mai Nakamura,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Kano Omata,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Kurumi Yoshida,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Synchronized Swimming,Aiko Hayashi,JPN,Women,Team,Bronze
2016,Rio,Aquatics,Water Polo,Gojko Pijetlovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Du_an Mandi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,_ivko Goci_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Sava Ran_elovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Milo_ _uk,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Du_ko Pijetlovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Slobodan Niki_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Milan Aleksi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Nikola Jak_i_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Filip Filipovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Andrija Prlainovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Stefan Mitrovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Branislav Mitrovi_,SRB,Men,Water Polo,Gold
2016,Rio,Aquatics,Water Polo,Josip Pavi_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Damir Buri_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Antonio Petkovi_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Luka Lon_ar,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Maro Jokovi_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Luka Buki_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Xavier García,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Andro Bu_lje,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Sandro Sukno,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Ivan Krapi_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,An_elo _etka,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Marko Macan,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Marko Bija_,CRO,Men,Water Polo,Silver
2016,Rio,Aquatics,Water Polo,Stefano Tempesti,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Francesco Di Fulvio,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Niccolò Gitto,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Pietro Figlioli,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Alessandro Velotto,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Michael Bodegas,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Andrea Fondelli,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Valentino Gallo,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Christian Presciutti,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Nicholas Presciutti,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Matteo Aicardi,ITA,Men,Water Polo,Bronze
2016,Rio,Aquatics,Water Polo,Alessandro Nora,ITA,Men,Water Polo,Bronze
