Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
2018,Peyongchang,Skiing,Snowboard,Arielle Gold,USA,Women,Half-Pipe,Bronze
2018,Peyongchang,Skiing,Snowboard,Ester LEDECKA,CZE,Women,Parallel Slalom,Gold
2018,Peyongchang,Skiing,Snowboard,Selina JOERG,GER,Women,Parallel Slalom,Silver
2018,Peyongchang,Skiing,Snowboard,Ramona Theresia HOFMEISTER,GER,Women,Parallel Slalom,Bronze
2018,Peyongchang,Skiing,Snowboard,Jamie Anderson,USA,Women,Slopestyle,Gold
2018,Peyongchang,Skiing,Snowboard,Laurie Blouin,CAN,Women,Slopestyle,Silver
2018,Peyongchang,Skiing,Snowboard,Enni Rukajarvi,FIN,Women,Slopestyle,Bronze
2018,Peyongchang,Skiing,Snowboard,Michela Moioli,ITA,Women,Snowboard Cross,Gold
2018,Peyongchang,Skiing,Snowboard,Julia Pereira de Sousa Mabileau,FRA,Women,Snowboard Cross,Silver
2018,Peyongchang,Skiing,Snowboard,Eva Samkova,CZE,Women,Snowboard Cross,Bronze
2018,Peyongchang,Curling,Curling,Kaitlyn Lawes,CAN,Women,Mixed Doubles,Gold
2018,Peyongchang,Curling,Curling,John Morris,CAN,Men,Mixed Doubles,Gold
2018,Peyongchang,Curling,Curling,Jenny Perret,SUI,Women,Mixed Doubles,Silver
2018,Peyongchang,Curling,Curling,Martin Rios,SUI,Men,Mixed Doubles,Silver
2018,Peyongchang,Curling,Curling,Kristin Skaslien,NOR,Women,Mixed Doubles,Bronze
2018,Peyongchang,Curling,Curling,Magnus Nedregotten,NOR,Men,Mixed Doubles,Bronze
2018,Peyongchang,Skiing,Snowboard,Sebastien Toutant,CAN,Men,Big Air,Gold
2018,Peyongchang,Skiing,Snowboard,Kyle Mack,USA,Men,Big Air,Silver
2018,Peyongchang,Skiing,Snowboard,Billy Morgan,GBR,Men,Big Air,Bronze
2018,Peyongchang,Skiing,Snowboard,Anna Gasser,AUT,Women,Big Air,Gold
2018,Peyongchang,Skiing,Snowboard,Jamie Anderson,USA,Women,Big Air,Silver
2018,Peyongchang,Skiing,Snowboard,Synnott Zoi Sadowski,NZL,Women,Big Air,Bronze
2018,Peyongchang,Skating,Speed skating,Lee Seung-Hoon,KOR,Men,Mass Start,Gold
2018,Peyongchang,Skating,Speed skating,Bart Swings,BEL,Men,Mass Start,Silver
2018,Peyongchang,Skating,Speed skating,Koen Verweij,NED,Men,Mass Start,Bronze
2018,Peyongchang,Skating,Speed skating,Nana Takagi,JPN,Women,Mass Start,Gold
2018,Peyongchang,Skating,Speed skating,Kim Bo-Reum,KOR,Women,Mass Start,Silver
2018,Peyongchang,Skating,Speed skating,Irene Schouten,NED,Women,Mass Start,Bronze
